# 
# Header Description:
# 
# Version: v3.0.6.4 Platform: 14 Manufacturer: Xiaomi Model: 22101316I
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Status,1719619482429,62,4,1,14,1575420030,0.00,66.0,54.0,0,0,0,0.0
Status,1719619482429,62,5,1,6,1575420030,19.80,182.0,52.0,1,0,0,19.8
Status,1719619482429,62,6,1,30,1575420030,0.00,165.0,38.0,0,0,0,0.0
Status,1719619482429,62,7,1,13,1575420030,0.00,242.0,20.0,0,0,0,0.0
Status,1719619482429,62,8,1,11,1575420030,0.00,202.0,15.0,0,0,0,0.0
Status,1719619482429,62,9,1,24,1575420030,0.00,317.0,15.0,0,0,0,0.0
Status,1719619482429,62,10,1,3,1575420030,0.00,81.0,10.0,0,0,0,0.0
Status,1719619482429,62,11,1,7,1575420030,0.00,154.0,9.0,0,0,0,0.0
Status,1719619482429,62,12,1,2,1575420030,0.00,37.0,6.0,0,0,0,0.0
Status,1719619482429,62,13,1,15,1575420030,0.00,269.0,4.0,0,0,0,0.0
Status,1719619482429,62,14,3,19,1602000000,0.00,1.0,77.0,0,0,0,0.0
Status,1719619482429,62,15,3,16,1602000000,0.00,87.0,61.0,0,0,0,0.0
Status,1719619482429,62,16,3,9,1602000000,0.00,342.0,43.0,0,0,0,0.0
Status,1719619482429,62,17,3,18,1602000000,0.00,25.0,32.0,0,0,0,0.0
Status,1719619482429,62,18,3,20,1602000000,0.00,214.0,32.0,0,0,0,0.0
Status,1719619482429,62,19,3,15,1602000000,18.40,128.0,15.0,1,0,0,18.4
Status,1719619482429,62,20,3,10,1602000000,0.00,325.0,4.0,0,0,0,0.0
Status,1719619482429,62,21,6,2,1575420030,0.00,19.0,60.0,0,0,0,0.0
Status,1719619482429,62,22,6,36,1575420030,0.00,69.0,60.0,0,0,0,0.0
Status,1719619482429,62,23,6,18,1575420030,0.00,272.0,51.0,0,0,0,0.0
Status,1719619482429,62,24,6,34,1575420030,0.00,182.0,51.0,0,0,0,0.0
Status,1719619482429,62,25,6,25,1575420030,0.00,91.0,32.0,0,0,0,0.0
Status,1719619482429,62,26,6,30,1575420030,0.00,314.0,27.0,0,0,0,0.0
Status,1719619482429,62,27,6,8,1575420030,0.00,243.0,17.0,0,0,0,0.0
Status,1719619482429,62,28,6,11,1575420030,0.00,38.0,16.0,0,0,0,0.0
Status,1719619482429,62,29,6,7,1575420030,0.00,292.0,8.0,0,0,0,0.0
Status,1719619482429,62,30,6,3,1575420030,0.00,195.0,7.0,0,0,0,0.0
Status,1719619482429,62,31,6,15,1575420030,0.00,204.0,5.0,0,0,0,0.0
Status,1719619482429,62,32,5,46,1561097980,0.00,4.0,82.0,0,0,0,0.0
Status,1719619482429,62,33,5,10,1561097980,0.00,21.0,61.0,0,0,0,0.0
Status,1719619482429,62,34,5,27,1561097980,0.00,27.0,61.0,0,0,0,0.0
Status,1719619482429,62,35,5,30,1561097980,0.00,247.0,60.0,0,0,0,0.0
Status,1719619482429,62,36,5,60,1561097980,0.00,181.0,58.0,0,0,0,0.0
Status,1719619482429,62,37,5,2,1561097980,0.00,172.0,56.0,0,0,0,0.0
Status,1719619482429,62,38,5,7,1561097980,0.00,39.0,54.0,0,0,0,0.0
Status,1719619482429,62,39,5,5,1561097980,0.00,220.0,49.0,0,0,0,0.0
Status,1719619482429,62,40,5,61,1561097980,0.00,128.0,44.0,0,0,0,0.0
Status,1719619482429,62,41,5,3,1561097980,0.00,129.0,43.0,0,0,0,0.0
Status,1719619482429,62,42,5,9,1561097980,0.00,173.0,41.0,0,0,0,0.0
Status,1719619482429,62,43,5,40,1561097980,0.00,39.0,40.0,0,0,0,0.0
Status,1719619482429,62,44,5,37,1561097980,0.00,131.0,37.0,0,0,0,0.0
Status,1719619482429,62,45,5,36,1561097980,0.00,320.0,30.0,0,0,0,0.0
Status,1719619482429,62,46,5,38,1561097980,25.90,125.0,30.0,1,0,0,25.9
Status,1719619482429,62,47,5,6,1561097980,0.00,165.0,25.0,0,0,0,0.0
Status,1719619482429,62,48,5,8,1561097980,0.00,138.0,24.0,0,0,0,0.0
Status,1719619482429,62,49,5,16,1561097980,0.00,165.0,23.0,0,0,0,0.0
Status,1719619482429,62,50,5,13,1561097980,0.00,149.0,22.0,0,0,0,0.0
Status,1719619482429,62,51,5,59,1561097980,0.00,106.0,18.0,0,0,0,0.0
Status,1719619482429,62,52,5,28,1561097980,0.00,41.0,16.0,0,0,0,0.0
Status,1719619482429,62,53,5,1,1561097980,0.00,102.0,14.0,0,0,0,0.0
Status,1719619482429,62,54,5,39,1561097980,0.00,163.0,13.0,0,0,0,0.0
Status,1719619482429,62,55,5,29,1561097980,0.00,230.0,7.0,0,0,0,0.0
Status,1719619482429,62,56,5,56,1561097980,0.00,172.0,2.0,0,0,0,0.0
Status,1719619482429,62,57,5,4,1561097980,0.00,94.0,1.0,0,0,0,0.0
Status,1719619482429,62,58,5,62,1561097980,0.00,94.0,1.0,0,0,0,0.0
Status,1719619482429,62,59,4,195,1575420030,0.00,64.0,38.0,0,0,0,0.0
Status,1719619482429,62,60,4,194,1575420030,0.00,91.0,27.0,0,0,0,0.0
Status,1719619482429,62,61,4,196,1575420030,0.00,117.0,4.0,0,0,0,0.0
Fix,GPS,26.5092716667,80.2285000000,76.5,0.0,7.0,159.72,1719619483429,3.1,179.9,114440480000000,86.2,0,,,
Raw,1719619483430,56012000000,18,33353073.878863223,-1403654645418000128,0.0,175.87307651854798,-1584.8685812446706,0.0,0,22,0.0,47,518701358698363,1797,17.506999969482422,-556.9452124933329,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,17.506999969482422,0.0,0.0,0.0,66.7128,C,
Raw,1719619483430,56012000000,18,33353073.878863223,-1403654645418000128,0.0,175.87307651854798,-1584.8685812446706,0.0,0,17,0.0,47,518701359206895,487,20.79400062561035,-195.17951859756235,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.79400062561035,0.0,0.0,0.0,66.7128,C,
Raw,1719619483430,56012000000,18,33353073.878863223,-1403654645418000128,0.0,175.87307651854798,-1584.8685812446706,0.0,0,19,0.0,47,518701360791980,1797,13.399999618530273,-505.3944428235413,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,13.399999618530273,0.0,0.0,0.0,66.7128,C,
Raw,1719619483430,56012000000,18,33353073.878863223,-1403654645418000128,0.0,175.87307651854798,-1584.8685812446706,0.0,0,38,0.0,47,518687300830733,316,25.948999404907227,-834.0391235351562,0.14999,16,0.0,0.0,1561097980,,,,0,7.712125471966244,5,6.0,25.948999404907227,0.0,0.0,80.24592668494887,66.7128,I,
Raw,1719619483430,56012000000,18,33353073.878863223,-1403654645418000128,0.0,175.87307651854798,-1584.8685812446706,0.0,0,15,0.0,17,728475,487,20.0,101.27462839755756,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,20.0,0.0,0.0,33.06892947621857,66.7128,C,
Raw,1719619483430,56012000000,18,33353073.878863223,-1403654645418000128,0.0,175.87307651854798,-1584.8685812446706,0.0,0,6,0.0,47,518701359461180,487,19.785999298095703,-936.4186246445826,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.785999298095703,0.0,0.0,0.0,66.7128,C,
Fix,FLP,26.5092717000,80.2285000000,76.5,0.000000003939864,7.059,,1719619482789,3.1,,114440480000000,86.2,0,,,
Fix,NLP,26.5099819000,80.2277744000,,,1100.0,,1719619482884,,,114440576000000,,0,,,
Status,1719619483429,62,0,1,19,1575420030,13.40,307.0,62.0,1,0,0,13.4
Status,1719619483429,62,1,1,22,1575420030,0.00,21.0,59.0,0,0,0,0.0
Status,1719619483429,62,2,1,17,1575420030,20.80,8.0,56.0,1,0,0,20.8
Status,1719619483429,62,3,2,126,1575420030,0.00,214.0,55.0,0,0,0,0.0
Status,1719619483429,62,4,1,14,1575420030,0.00,66.0,54.0,0,0,0,0.0
Status,1719619483429,62,5,1,6,1575420030,19.80,182.0,52.0,1,0,0,19.8
Status,1719619483429,62,6,1,30,1575420030,0.00,165.0,38.0,0,0,0,0.0
Status,1719619483429,62,7,1,13,1575420030,0.00,242.0,20.0,0,0,0,0.0
Status,1719619483429,62,8,1,11,1575420030,0.00,202.0,15.0,0,0,0,0.0
Status,1719619483429,62,9,1,24,1575420030,0.00,317.0,15.0,0,0,0,0.0
Status,1719619483429,62,10,1,3,1575420030,0.00,81.0,10.0,0,0,0,0.0
Status,1719619483429,62,11,1,7,1575420030,0.00,154.0,9.0,0,0,0,0.0
Status,1719619483429,62,12,1,2,1575420030,0.00,37.0,6.0,0,0,0,0.0
Status,1719619483429,62,13,1,15,1575420030,0.00,269.0,4.0,0,0,0,0.0
Status,1719619483429,62,14,3,19,1602000000,0.00,1.0,77.0,0,0,0,0.0
Status,1719619483429,62,15,3,16,1602000000,0.00,87.0,61.0,0,0,0,0.0
Status,1719619483429,62,16,3,9,1602000000,0.00,342.0,43.0,0,0,0,0.0
Status,1719619483429,62,17,3,18,1602000000,0.00,25.0,32.0,0,0,0,0.0
Status,1719619483429,62,18,3,20,1602000000,0.00,214.0,32.0,0,0,0,0.0
Status,1719619483429,62,19,3,15,1602000000,18.50,128.0,15.0,1,0,0,18.5
Status,1719619483429,62,20,3,10,1602000000,0.00,325.0,4.0,0,0,0,0.0
Status,1719619483429,62,21,6,2,1575420030,0.00,19.0,60.0,0,0,0,0.0
Status,1719619483429,62,22,6,36,1575420030,0.00,69.0,60.0,0,0,0,0.0
Status,1719619483429,62,23,6,18,1575420030,0.00,272.0,51.0,0,0,0,0.0
Status,1719619483429,62,24,6,34,1575420030,0.00,182.0,51.0,0,0,0,0.0
Status,1719619483429,62,25,6,25,1575420030,0.00,91.0,32.0,0,0,0,0.0
Status,1719619483429,62,26,6,30,1575420030,0.00,314.0,27.0,0,0,0,0.0
Status,1719619483429,62,27,6,8,1575420030,0.00,243.0,17.0,0,0,0,0.0
Status,1719619483429,62,28,6,11,1575420030,0.00,38.0,16.0,0,0,0,0.0
Status,1719619483429,62,29,6,7,1575420030,0.00,292.0,8.0,0,0,0,0.0
Status,1719619483429,62,30,6,3,1575420030,0.00,195.0,7.0,0,0,0,0.0
Status,1719619483429,62,31,6,15,1575420030,0.00,204.0,5.0,0,0,0,0.0
Status,1719619483429,62,32,5,46,1561097980,0.00,4.0,82.0,0,0,0,0.0
Status,1719619483429,62,33,5,10,1561097980,0.00,21.0,61.0,0,0,0,0.0
Status,1719619483429,62,34,5,27,1561097980,0.00,27.0,61.0,0,0,0,0.0
Status,1719619483429,62,35,5,30,1561097980,0.00,247.0,60.0,0,0,0,0.0
Status,1719619483429,62,36,5,60,1561097980,0.00,181.0,58.0,0,0,0,0.0
Status,1719619483429,62,37,5,2,1561097980,0.00,172.0,56.0,0,0,0,0.0
Status,1719619483429,62,38,5,7,1561097980,0.00,39.0,54.0,0,0,0,0.0
Status,1719619483429,62,39,5,5,1561097980,0.00,220.0,49.0,0,0,0,0.0
Status,1719619483429,62,40,5,61,1561097980,0.00,128.0,44.0,0,0,0,0.0
Status,1719619483429,62,41,5,3,1561097980,0.00,129.0,43.0,0,0,0,0.0
Status,1719619483429,62,42,5,9,1561097980,0.00,173.0,41.0,0,0,0,0.0
Status,1719619483429,62,43,5,40,1561097980,0.00,39.0,40.0,0,0,0,0.0
Status,1719619483429,62,44,5,37,1561097980,0.00,131.0,37.0,0,0,0,0.0
Status,1719619483429,62,45,5,36,1561097980,0.00,320.0,30.0,0,0,0,0.0
Status,1719619483429,62,46,5,38,1561097980,25.90,125.0,30.0,1,0,0,25.9
Status,1719619483429,62,47,5,6,1561097980,0.00,165.0,25.0,0,0,0,0.0
Status,1719619483429,62,48,5,8,1561097980,0.00,138.0,24.0,0,0,0,0.0
Status,1719619483429,62,49,5,16,1561097980,0.00,165.0,23.0,0,0,0,0.0
Status,1719619483429,62,50,5,13,1561097980,0.00,149.0,22.0,0,0,0,0.0
Status,1719619483429,62,51,5,59,1561097980,0.00,106.0,18.0,0,0,0,0.0
Status,1719619483429,62,52,5,28,1561097980,0.00,41.0,16.0,0,0,0,0.0
Status,1719619483429,62,53,5,1,1561097980,0.00,102.0,14.0,0,0,0,0.0
Status,1719619483429,62,54,5,39,1561097980,0.00,163.0,13.0,0,0,0,0.0
Status,1719619483429,62,55,5,29,1561097980,0.00,230.0,7.0,0,0,0,0.0
Status,1719619483429,62,56,5,56,1561097980,0.00,172.0,2.0,0,0,0,0.0
Status,1719619483429,62,57,5,4,1561097980,0.00,94.0,1.0,0,0,0,0.0
Status,1719619483429,62,58,5,62,1561097980,0.00,94.0,1.0,0,0,0,0.0
Status,1719619483429,62,59,4,195,1575420030,0.00,64.0,38.0,0,0,0,0.0
Status,1719619483429,62,60,4,194,1575420030,0.00,91.0,27.0,0,0,0,0.0
Status,1719619483429,62,61,4,196,1575420030,0.00,117.0,4.0,0,0,0,0.0
Fix,GPS,26.5092716667,80.2285000000,76.5,0.0,7.1,159.72,1719619484429,3.1,179.9,114441480000000,85.9,0,,,
Raw,1719619484430,57012000000,18,33353073.878863223,-1403654645418000128,0.0,176.9944832152419,-1579.533516146859,0.0,0,17,0.0,47,518702359207559,487,20.767000198364258,-195.32165812195848,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.767000198364258,0.0,0.0,0.0,66.7128,C,
Raw,1719619484430,57012000000,18,33353073.878863223,-1403654645418000128,0.0,176.9944832152419,-1579.533516146859,0.0,0,19,0.0,47,518702360793666,1797,13.399999618530273,-505.39472157403856,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,13.399999618530273,0.0,0.0,0.0,66.7128,C,
Raw,1719619484430,57012000000,18,33353073.878863223,-1403654645418000128,0.0,176.9944832152419,-1579.533516146859,0.0,0,38,0.0,47,518688300833510,316,25.945999145507812,-832.152099609375,0.14999,17,-37592.090941699425,0.002025000052526593,1561097980,,,,0,7.234556720351857,5,6.0,25.945999145507812,0.0,0.0,80.24592668494887,66.7128,I,
Raw,1719619484430,57012000000,18,33353073.878863223,-1403654645418000128,0.0,176.9944832152419,-1579.533516146859,0.0,0,15,0.0,17,728131,487,19.0,103.69200443526768,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,19.0,0.0,0.0,33.06892947621857,66.7128,C,
Raw,1719619484430,57012000000,18,33353073.878863223,-1403654645418000128,0.0,176.9944832152419,-1579.533516146859,0.0,0,6,0.0,47,518702359464305,487,19.80699920654297,-936.6427400443822,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.80699920654297,0.0,0.0,0.0,66.7128,C,
Fix,FLP,26.5092717000,80.2285000000,76.5,0.0000000009890064,7.049,,1719619483789,3.1,,114441480000000,85.9,0,,,
Status,1719619484429,62,0,1,19,1575420030,13.40,307.0,62.0,1,0,0,13.4
Status,1719619484429,62,1,1,22,1575420030,0.00,21.0,59.0,0,0,0,0.0
Status,1719619484429,62,2,1,17,1575420030,20.70,8.0,56.0,1,0,0,20.7
Status,1719619484429,62,3,2,126,1575420030,0.00,214.0,55.0,0,0,0,0.0
Status,1719619484429,62,4,1,14,1575420030,0.00,66.0,54.0,0,0,0,0.0
Status,1719619484429,62,5,1,6,1575420030,19.80,182.0,52.0,1,0,0,19.8
Status,1719619484429,62,6,1,30,1575420030,0.00,165.0,38.0,0,0,0,0.0
Status,1719619484429,62,7,1,13,1575420030,0.00,242.0,20.0,0,0,0,0.0
Status,1719619484429,62,8,1,11,1575420030,0.00,202.0,15.0,0,0,0,0.0
Status,1719619484429,62,9,1,24,1575420030,0.00,317.0,15.0,0,0,0,0.0
Status,1719619484429,62,10,1,3,1575420030,0.00,81.0,10.0,0,0,0,0.0
Status,1719619484429,62,11,1,7,1575420030,0.00,154.0,9.0,0,0,0,0.0
Status,1719619484429,62,12,1,2,1575420030,0.00,37.0,6.0,0,0,0,0.0
Status,1719619484429,62,13,1,15,1575420030,0.00,269.0,4.0,0,0,0,0.0
Status,1719619484429,62,14,3,19,1602000000,0.00,1.0,77.0,0,0,0,0.0
Status,1719619484429,62,15,3,16,1602000000,0.00,87.0,61.0,0,0,0,0.0
Status,1719619484429,62,16,3,9,1602000000,0.00,342.0,43.0,0,0,0,0.0
Status,1719619484429,62,17,3,18,1602000000,0.00,25.0,32.0,0,0,0,0.0
Status,1719619484429,62,18,3,20,1602000000,0.00,214.0,32.0,0,0,0,0.0
Status,1719619484429,62,19,3,15,1602000000,18.40,128.0,15.0,1,0,0,18.4
Status,1719619484429,62,20,3,10,1602000000,0.00,325.0,4.0,0,0,0,0.0
Status,1719619484429,62,21,6,2,1575420030,0.00,19.0,60.0,0,0,0,0.0
Status,1719619484429,62,22,6,36,1575420030,0.00,69.0,60.0,0,0,0,0.0
Status,1719619484429,62,23,6,18,1575420030,0.00,272.0,51.0,0,0,0,0.0
Status,1719619484429,62,24,6,34,1575420030,0.00,182.0,51.0,0,0,0,0.0
Status,1719619484429,62,25,6,25,1575420030,0.00,91.0,32.0,0,0,0,0.0
Status,1719619484429,62,26,6,30,1575420030,0.00,314.0,27.0,0,0,0,0.0
Status,1719619484429,62,27,6,8,1575420030,0.00,243.0,17.0,0,0,0,0.0
Status,1719619484429,62,28,6,11,1575420030,0.00,38.0,16.0,0,0,0,0.0
Status,1719619484429,62,29,6,7,1575420030,0.00,292.0,8.0,0,0,0,0.0
Status,1719619484429,62,30,6,3,1575420030,0.00,195.0,7.0,0,0,0,0.0
Status,1719619484429,62,31,6,15,1575420030,0.00,204.0,5.0,0,0,0,0.0
Status,1719619484429,62,32,5,46,1561097980,0.00,4.0,82.0,0,0,0,0.0
Status,1719619484429,62,33,5,10,1561097980,0.00,21.0,61.0,0,0,0,0.0
Status,1719619484429,62,34,5,27,1561097980,0.00,27.0,61.0,0,0,0,0.0
Status,1719619484429,62,35,5,30,1561097980,0.00,247.0,60.0,0,0,0,0.0
Status,1719619484429,62,36,5,60,1561097980,0.00,181.0,58.0,0,0,0,0.0
Status,1719619484429,62,37,5,2,1561097980,0.00,172.0,56.0,0,0,0,0.0
Status,1719619484429,62,38,5,7,1561097980,0.00,39.0,54.0,0,0,0,0.0
Status,1719619484429,62,39,5,5,1561097980,0.00,220.0,49.0,0,0,0,0.0
Status,1719619484429,62,40,5,61,1561097980,0.00,128.0,44.0,0,0,0,0.0
Status,1719619484429,62,41,5,3,1561097980,0.00,129.0,43.0,0,0,0,0.0
Status,1719619484429,62,42,5,9,1561097980,0.00,173.0,41.0,0,0,0,0.0
Status,1719619484429,62,43,5,40,1561097980,0.00,39.0,40.0,0,0,0,0.0
Status,1719619484429,62,44,5,37,1561097980,0.00,131.0,37.0,0,0,0,0.0
Status,1719619484429,62,45,5,36,1561097980,0.00,320.0,30.0,0,0,0,0.0
Status,1719619484429,62,46,5,38,1561097980,25.80,125.0,30.0,1,0,0,25.8
Status,1719619484429,62,47,5,6,1561097980,0.00,165.0,25.0,0,0,0,0.0
Status,1719619484429,62,48,5,8,1561097980,0.00,138.0,24.0,0,0,0,0.0
Status,1719619484429,62,49,5,16,1561097980,0.00,165.0,23.0,0,0,0,0.0
Status,1719619484429,62,50,5,13,1561097980,0.00,149.0,22.0,0,0,0,0.0
Status,1719619484429,62,51,5,59,1561097980,0.00,106.0,18.0,0,0,0,0.0
Status,1719619484429,62,52,5,28,1561097980,0.00,41.0,16.0,0,0,0,0.0
Status,1719619484429,62,53,5,1,1561097980,0.00,102.0,14.0,0,0,0,0.0
Status,1719619484429,62,54,5,39,1561097980,0.00,163.0,13.0,0,0,0,0.0
Status,1719619484429,62,55,5,29,1561097980,0.00,230.0,7.0,0,0,0,0.0
Status,1719619484429,62,56,5,56,1561097980,0.00,172.0,2.0,0,0,0,0.0
Status,1719619484429,62,57,5,4,1561097980,0.00,94.0,1.0,0,0,0,0.0
Status,1719619484429,62,58,5,62,1561097980,0.00,94.0,1.0,0,0,0,0.0
Status,1719619484429,62,59,4,195,1575420030,0.00,64.0,38.0,0,0,0,0.0
Status,1719619484429,62,60,4,194,1575420030,0.00,91.0,27.0,0,0,0,0.0
Status,1719619484429,62,61,4,196,1575420030,0.00,117.0,4.0,0,0,0,0.0
Fix,GPS,26.5093716667,80.2283816667,83.7,0.0,7.0,159.72,1719619485429,3.3,179.9,114442480000000,84.9,0,,,
Raw,1719619485430,58012000000,18,33353073.878863223,-1403654645418000128,0.0,175.9753430069325,-1573.971577433298,0.0,0,17,0.0,47,518703359208204,487,20.714000701904297,-192.54116837017398,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.714000701904297,0.0,0.0,0.0,66.7128,C,
Raw,1719619485430,58012000000,18,33353073.878863223,-1403654645418000128,0.0,175.9753430069325,-1573.971577433298,0.0,0,19,0.0,47,518703360795351,797,13.399999618530273,-505.14412487699894,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,13.399999618530273,0.0,0.0,0.0,66.7128,C,
Raw,1719619485430,58012000000,18,33353073.878863223,-1403654645418000128,0.0,175.9753430069325,-1573.971577433298,0.0,0,38,0.0,47,518689300836285,396,25.83799934387207,-830.93798828125,0.14999,16,0.0,0.0,1561097980,,,,0,4.506185634517257,5,6.0,25.83799934387207,0.0,0.0,80.24592668494887,66.7128,I,
Raw,1719619485430,58012000000,18,33353073.878863223,-1403654645418000128,0.0,175.9753430069325,-1573.971577433298,0.0,0,15,0.0,17,727790,797,17.0,105.19211074250387,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,17.0,0.0,0.0,33.06892947621857,66.7128,C,
Raw,1719619485430,58012000000,18,33353073.878863223,-1403654645418000128,0.0,175.9753430069325,-1573.971577433298,0.0,0,6,0.0,47,518703359467425,797,19.761999130249023,-934.5526688159025,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.761999130249023,0.0,0.0,0.0,66.7128,C,
Fix,FLP,26.5093489000,80.2284106000,83.7,0.118459865,7.034,358.08917,1719619484789,3.3,179.9,114442480000000,84.9,0,,,
Status,1719619485429,62,0,1,19,1575420030,16.00,307.0,62.0,1,0,0,16.0
Status,1719619485429,62,1,1,22,1575420030,0.00,21.0,59.0,0,0,0,0.0
Status,1719619485429,62,2,1,17,1575420030,20.70,8.0,56.0,1,0,0,20.7
Status,1719619485429,62,3,1,14,1575420030,0.00,66.0,54.0,0,0,0,0.0
Status,1719619485429,62,4,1,6,1575420030,19.70,182.0,52.0,1,0,0,19.7
Status,1719619485429,62,5,1,30,1575420030,0.00,165.0,38.0,0,0,0,0.0
Status,1719619485429,62,6,2,136,1575420030,0.00,241.0,38.0,0,0,0,0.0
Status,1719619485429,62,7,1,13,1575420030,0.00,242.0,20.0,0,0,0,0.0
Status,1719619485429,62,8,1,11,1575420030,0.00,202.0,15.0,0,0,0,0.0
Status,1719619485429,62,9,1,24,1575420030,0.00,317.0,15.0,0,0,0,0.0
Status,1719619485429,62,10,1,3,1575420030,0.00,81.0,10.0,0,0,0,0.0
Status,1719619485429,62,11,1,7,1575420030,0.00,154.0,9.0,0,0,0,0.0
Status,1719619485429,62,12,1,2,1575420030,0.00,37.0,6.0,0,0,0,0.0
Status,1719619485429,62,13,1,15,1575420030,0.00,269.0,4.0,0,0,0,0.0
Status,1719619485429,62,14,3,19,1602000000,0.00,1.0,77.0,0,0,0,0.0
Status,1719619485429,62,15,3,16,1602000000,0.00,87.0,61.0,0,0,0,0.0
Status,1719619485429,62,16,3,9,1602000000,0.00,342.0,43.0,0,0,0,0.0
Status,1719619485429,62,17,3,18,1602000000,0.00,25.0,32.0,0,0,0,0.0
Status,1719619485429,62,18,3,20,1602000000,0.00,214.0,32.0,0,0,0,0.0
Status,1719619485429,62,19,3,15,1602000000,18.40,128.0,15.0,1,0,0,18.4
Status,1719619485429,62,20,3,10,1602000000,0.00,325.0,4.0,0,0,0,0.0
Status,1719619485429,62,21,6,2,1575420030,0.00,19.0,60.0,0,0,0,0.0
Status,1719619485429,62,22,6,36,1575420030,0.00,69.0,60.0,0,0,0,0.0
Status,1719619485429,62,23,6,18,1575420030,0.00,272.0,51.0,0,0,0,0.0
Status,1719619485429,62,24,6,34,1575420030,0.00,182.0,51.0,0,0,0,0.0
Status,1719619485429,62,25,6,25,1575420030,0.00,91.0,32.0,0,0,0,0.0
Status,1719619485429,62,26,6,30,1575420030,0.00,314.0,27.0,0,0,0,0.0
Status,1719619485429,62,27,6,8,1575420030,0.00,243.0,17.0,0,0,0,0.0
Status,1719619485429,62,28,6,11,1575420030,0.00,38.0,16.0,0,0,0,0.0
Status,1719619485429,62,29,6,7,1575420030,0.00,292.0,8.0,0,0,0,0.0
Status,1719619485429,62,30,6,3,1575420030,0.00,195.0,7.0,0,0,0,0.0
Status,1719619485429,62,31,6,15,1575420030,0.00,204.0,5.0,0,0,0,0.0
Status,1719619485429,62,32,5,46,1561097980,0.00,4.0,82.0,0,0,0,0.0
Status,1719619485429,62,33,5,10,1561097980,0.00,21.0,61.0,0,0,0,0.0
