# 
# Header Description:
# 
# Version: v3.0.6.4 Platform: 14 Manufacturer: Xiaomi Model: 22101316I
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Fix,FLP,26.5124100000,80.2341294000,63.0,7.849567,7.397,246.45274,1717085134293,3.1,179.9,111755976000000,100.1,0,,,
Status,1717085150825,62,11,1,4,1575420030,0.00,280.0,7.0,0,0,0,0.0
Status,1717085150825,62,12,3,15,1602000000,16.90,133.0,65.0,1,0,0,16.9
Status,1717085150825,62,13,3,4,1602000000,22.10,56.0,40.0,1,0,0,22.1
Status,1717085150825,62,14,3,5,1602000000,0.00,347.0,38.0,0,0,0,0.0
Status,1717085150825,62,15,3,14,1602000000,0.00,42.0,38.0,0,0,0,0.0
Status,1717085150825,62,16,3,20,1602000000,0.00,269.0,24.0,0,0,0,0.0
Status,1717085150825,62,17,3,16,1602000000,0.00,188.0,22.0,0,0,0,0.0
Status,1717085150825,62,18,3,3,1602000000,0.00,98.0,9.0,0,0,0,0.0
Status,1717085150825,62,19,3,19,1602000000,0.00,209.0,8.0,0,0,0,0.0
Status,1717085150825,62,20,3,21,1602000000,0.00,321.0,7.0,0,0,0,0.0
Status,1717085150825,62,21,6,33,1575420030,0.00,241.0,44.0,0,0,0,0.0
Status,1717085150825,62,22,6,19,1575420030,0.00,306.0,39.0,0,0,0,0.0
Status,1717085150825,62,23,6,27,1575420030,0.00,92.0,38.0,0,0,0,0.0
Status,1717085150825,62,24,6,21,1575420030,0.00,158.0,30.0,0,0,0,0.0
Status,1717085150825,62,25,6,12,1575420030,0.00,305.0,24.0,0,0,0,0.0
Status,1717085150825,62,26,6,26,1575420030,0.00,187.0,22.0,0,0,0,0.0
Status,1717085150825,62,27,6,7,1575420030,0.00,69.0,19.0,0,0,0,0.0
Status,1717085150825,62,28,6,30,1575420030,0.00,45.0,10.0,0,0,0,0.0
Status,1717085150825,62,29,6,10,1575420030,0.00,322.0,8.0,0,0,0,0.0
Status,1717085150825,62,30,6,18,1575420030,0.00,174.0,1.0,0,0,0,0.0
Status,1717085150825,62,31,5,9,1561097980,0.00,358.0,74.0,0,0,0,0.0
Status,1717085150825,62,32,5,6,1561097980,0.00,22.0,62.0,0,0,0,0.0
Status,1717085150825,62,33,5,41,1561097980,0.00,29.0,62.0,0,0,0,0.0
Status,1717085150825,62,34,5,2,1561097980,0.00,171.0,61.0,0,0,0,0.0
Status,1717085150825,62,35,5,23,1561097980,0.00,181.0,60.0,0,0,0,0.0
Status,1717085150825,62,36,5,60,1561097980,0.00,180.0,59.0,0,0,0,0.0
Status,1717085150825,62,37,5,16,1561097980,0.00,26.0,56.0,0,0,0,0.0
Status,1717085150825,62,38,5,25,1561097980,0.00,59.0,55.0,0,0,0,0.0
Status,1717085150825,62,39,5,13,1561097980,0.00,148.0,54.0,0,0,0,0.0
Status,1717085150825,62,40,5,5,1561097980,0.00,223.0,52.0,0,0,0,0.0
Status,1717085150825,62,41,5,39,1561097980,0.00,29.0,50.0,0,0,0,0.0
Status,1717085150825,62,42,5,3,1561097980,0.00,127.0,45.0,0,0,0,0.0
Status,1717085150825,62,43,5,61,1561097980,0.00,128.0,44.0,0,0,0,0.0
Status,1717085150825,62,44,5,8,1561097980,0.00,146.0,42.0,0,0,0,0.0
Status,1717085150825,62,45,5,33,1561097980,0.00,97.0,31.0,0,0,0,0.0
Status,1717085150825,62,46,5,38,1561097980,0.00,146.0,31.0,0,0,0,0.0
Status,1717085150825,62,47,5,32,1561097980,0.00,318.0,28.0,0,0,0,0.0
Status,1717085150825,62,48,5,59,1561097980,0.00,104.0,19.0,0,0,0,0.0
Status,1717085150825,62,49,5,1,1561097980,0.00,103.0,14.0,0,0,0,0.0
Status,1717085150825,62,50,5,7,1561097980,0.00,146.0,13.0,0,0,0,0.0
Status,1717085150825,62,51,5,27,1561097980,0.00,240.0,13.0,0,0,0,0.0
Status,1717085150825,62,52,5,10,1561097980,0.00,160.0,12.0,0,0,0,0.0
Status,1717085150825,62,53,5,37,1561097980,0.00,207.0,12.0,0,0,0,0.0
Status,1717085150825,62,54,5,14,1561097980,0.00,109.0,9.0,0,0,0,0.0
Status,1717085150825,62,55,5,24,1561097980,0.00,38.0,6.0,0,0,0,0.0
Status,1717085150825,62,56,5,28,1561097980,0.00,197.0,5.0,0,0,0,0.0
Status,1717085150825,62,57,5,30,1561097980,0.00,286.0,4.0,0,0,0,0.0
Status,1717085150825,62,58,5,40,1561097980,0.00,137.0,4.0,0,0,0,0.0
Status,1717085150825,62,59,4,199,1575420030,0.00,50.0,44.0,0,0,0,0.0
Status,1717085150825,62,60,4,196,1575420030,0.00,102.0,33.0,0,0,0,0.0
Status,1717085150825,62,61,4,194,1575420030,0.00,92.0,26.0,0,0,0,0.0
Fix,GPS,26.5124016667,80.2340750000,63.0,0.0,5.1,0.0,1717085151823,2.4,179.9,111772976000000,43.1,0,,,
Raw,1717085151824,69422000000,18,24980955.32476671,-1401120300402999808,0.0,119.95544793333588,-1511.7977632916932,0.0,0,31,0.0,47,403569758506884,316,25.774999618530273,-468.26789638513276,0.14999,16,0.0,0.0,1575420030,,,,0,5.158006262084393,1,6.0,25.774999618530273,0.0,0.0,0.0,66.7128,C,
Raw,1717085151824,69422000000,18,24980955.32476671,-1401120300402999808,0.0,119.95544793333588,-1511.7977632916932,0.0,0,10,0.0,47,403569750702197,487,19.902999877929688,40.03396058328022,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.902999877929688,0.0,0.0,0.0,66.7128,C,
Raw,1717085151824,69422000000,18,24980955.32476671,-1401120300402999808,0.0,119.95544793333588,-1511.7977632916932,0.0,0,26,0.0,47,403569752394483,487,20.35300064086914,-973.0378916363883,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.35300064086914,0.0,0.0,0.0,66.7128,C,
Raw,1717085151824,69422000000,18,24980955.32476671,-1401120300402999808,0.0,119.95544793333588,-1511.7977632916932,0.0,0,15,0.0,17,102014,487,18.0,-723.9822617827002,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,18.0,0.0,0.0,39.319983295105594,66.7128,C,
Raw,1717085151824,69422000000,18,24980955.32476671,-1401120300402999808,0.0,119.95544793333588,-1511.7977632916932,0.0,0,4,0.0,17,562937,396,23.0,-390.05422359104665,0.14999,16,0.0,0.0,1605374980,,,,0,3.7598096471077795,3,6.0,23.0,0.0,0.0,39.319983295105594,66.7128,C,
Raw,1717085151824,69422000000,18,24980955.32476671,-1401120300402999808,0.0,119.95544793333588,-1511.7977632916932,0.0,0,2,0.0,47,403569748349510,1797,11.0,-403.43206384944045,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,11.0,0.0,0.0,0.0,66.7128,C,
Raw,1717085151824,69422000000,18,24980955.32476671,-1401120300402999808,0.0,119.95544793333588,-1511.7977632916932,0.0,0,32,0.0,47,403569749181484,316,24.65999984741211,-203.5515807199905,0.14999,16,0.0,0.0,1575420030,,,,0,5.817519916668839,1,6.0,24.65999984741211,0.0,0.0,0.0,66.7128,C,
Fix,FLP,26.5124017000,80.2340750000,63.0,0.000000015463254,5.425,,1717085151293,2.4,,111772976000000,43.1,0,,,
Status,1717085151823,62,0,1,31,1575420030,25.70,283.0,81.0,1,0,0,25.7
Status,1717085151823,62,1,1,28,1575420030,0.00,28.0,58.0,0,0,0,0.0
Status,1717085151823,62,2,1,26,1575420030,20.40,154.0,39.0,1,0,0,20.4
Status,1717085151823,62,3,1,21,1575420030,0.00,256.0,35.0,0,0,0,0.0
Status,1717085151823,62,4,1,10,1575420030,20.00,130.0,33.0,1,0,0,20.0
Status,1717085151823,62,5,1,32,1575420030,24.70,59.0,33.0,1,0,0,24.7
Status,1717085151823,62,6,1,2,1575420030,11.00,275.0,32.0,1,0,0,11.0
Status,1717085151823,62,7,2,132,1575420030,0.00,347.0,29.0,0,0,0,0.0
Status,1717085151823,62,8,1,3,1575420030,0.00,321.0,18.0,0,0,0,0.0
Status,1717085151823,62,9,1,25,1575420030,0.00,47.0,12.0,0,0,0,0.0
Status,1717085151823,62,10,1,16,1575420030,0.00,181.0,10.0,0,0,0,0.0
Status,1717085151823,62,11,1,4,1575420030,0.00,280.0,7.0,0,0,0,0.0
Status,1717085151823,62,12,3,15,1602000000,13.90,133.0,65.0,1,0,0,13.9
Status,1717085151823,62,13,3,4,1602000000,22.00,56.0,40.0,1,0,0,22.0
Status,1717085151823,62,14,3,5,1602000000,0.00,347.0,38.0,0,0,0,0.0
Status,1717085151823,62,15,3,14,1602000000,0.00,42.0,38.0,0,0,0,0.0
Status,1717085151823,62,16,3,20,1602000000,0.00,269.0,24.0,0,0,0,0.0
Status,1717085151823,62,17,3,16,1602000000,0.00,188.0,22.0,0,0,0,0.0
Status,1717085151823,62,18,3,3,1602000000,0.00,98.0,9.0,0,0,0,0.0
Status,1717085151823,62,19,3,19,1602000000,0.00,209.0,8.0,0,0,0,0.0
Status,1717085151823,62,20,3,21,1602000000,0.00,321.0,7.0,0,0,0,0.0
Status,1717085151823,62,21,6,33,1575420030,0.00,241.0,44.0,0,0,0,0.0
Status,1717085151823,62,22,6,19,1575420030,0.00,306.0,39.0,0,0,0,0.0
Status,1717085151823,62,23,6,27,1575420030,0.00,92.0,38.0,0,0,0,0.0
Status,1717085151823,62,24,6,21,1575420030,0.00,158.0,30.0,0,0,0,0.0
Status,1717085151823,62,25,6,12,1575420030,0.00,305.0,24.0,0,0,0,0.0
Status,1717085151823,62,26,6,26,1575420030,0.00,187.0,22.0,0,0,0,0.0
Status,1717085151823,62,27,6,7,1575420030,0.00,69.0,19.0,0,0,0,0.0
Status,1717085151823,62,28,6,30,1575420030,0.00,45.0,10.0,0,0,0,0.0
Status,1717085151823,62,29,6,10,1575420030,0.00,322.0,8.0,0,0,0,0.0
Status,1717085151823,62,30,6,18,1575420030,0.00,174.0,1.0,0,0,0,0.0
Status,1717085151823,62,31,5,9,1561097980,0.00,358.0,74.0,0,0,0,0.0
Status,1717085151823,62,32,5,6,1561097980,0.00,22.0,62.0,0,0,0,0.0
Status,1717085151823,62,33,5,41,1561097980,0.00,29.0,62.0,0,0,0,0.0
Status,1717085151823,62,34,5,2,1561097980,0.00,171.0,61.0,0,0,0,0.0
Status,1717085151823,62,35,5,23,1561097980,0.00,181.0,60.0,0,0,0,0.0
Status,1717085151823,62,36,5,60,1561097980,0.00,180.0,59.0,0,0,0,0.0
Status,1717085151823,62,37,5,16,1561097980,0.00,26.0,56.0,0,0,0,0.0
Status,1717085151823,62,38,5,25,1561097980,0.00,59.0,55.0,0,0,0,0.0
Status,1717085151823,62,39,5,13,1561097980,0.00,148.0,54.0,0,0,0,0.0
Status,1717085151823,62,40,5,5,1561097980,0.00,223.0,52.0,0,0,0,0.0
Status,1717085151823,62,41,5,39,1561097980,0.00,29.0,50.0,0,0,0,0.0
Status,1717085151823,62,42,5,3,1561097980,0.00,127.0,45.0,0,0,0,0.0
Status,1717085151823,62,43,5,61,1561097980,0.00,128.0,44.0,0,0,0,0.0
Status,1717085151823,62,44,5,8,1561097980,0.00,146.0,42.0,0,0,0,0.0
Status,1717085151823,62,45,5,33,1561097980,0.00,97.0,31.0,0,0,0,0.0
Status,1717085151823,62,46,5,38,1561097980,0.00,146.0,31.0,0,0,0,0.0
Status,1717085151823,62,47,5,32,1561097980,0.00,318.0,28.0,0,0,0,0.0
Status,1717085151823,62,48,5,59,1561097980,0.00,104.0,19.0,0,0,0,0.0
Status,1717085151823,62,49,5,1,1561097980,0.00,103.0,14.0,0,0,0,0.0
Status,1717085151823,62,50,5,7,1561097980,0.00,146.0,13.0,0,0,0,0.0
Status,1717085151823,62,51,5,27,1561097980,0.00,240.0,13.0,0,0,0,0.0
Status,1717085151823,62,52,5,10,1561097980,0.00,160.0,12.0,0,0,0,0.0
Status,1717085151823,62,53,5,37,1561097980,0.00,207.0,12.0,0,0,0,0.0
Status,1717085151823,62,54,5,14,1561097980,0.00,109.0,9.0,0,0,0,0.0
Status,1717085151823,62,55,5,24,1561097980,0.00,38.0,6.0,0,0,0,0.0
Status,1717085151823,62,56,5,28,1561097980,0.00,197.0,5.0,0,0,0,0.0
Status,1717085151823,62,57,5,30,1561097980,0.00,286.0,4.0,0,0,0,0.0
Status,1717085151823,62,58,5,40,1561097980,0.00,137.0,4.0,0,0,0,0.0
Status,1717085151823,62,59,4,199,1575420030,0.00,50.0,44.0,0,0,0,0.0
Status,1717085151823,62,60,4,196,1575420030,0.00,102.0,33.0,0,0,0,0.0
Status,1717085151823,62,61,4,194,1575420030,0.00,92.0,26.0,0,0,0,0.0
Fix,GPS,26.5124016667,80.2340750000,63.0,0.0,5.0,0.0,1717085152822,2.5,179.9,111773976000000,42.6,0,,,
Raw,1717085152822,70422000000,18,24093521.39205583,-1401120300400999936,0.0,119.22648904487336,-1498.5606384487126,0.0,0,31,0.0,47,403570756508437,316,25.738000869750977,-463.7139959697596,0.14999,16,0.0,0.0,1575420030,,,,0,5.089077072452522,1,6.0,25.738000869750977,0.0,0.0,0.0,66.7128,C,
Raw,1717085152822,70422000000,18,24093521.39205583,-1401120300400999936,0.0,119.22648904487336,-1498.5606384487126,0.0,0,10,0.0,47,403570748702051,487,19.952999114990234,43.97735095123071,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.952999114990234,0.0,0.0,0.0,66.7128,C,
Raw,1717085152822,70422000000,18,24093521.39205583,-1401120300400999936,0.0,119.22648904487336,-1498.5606384487126,0.0,0,26,0.0,47,403570750397730,487,20.361000061035156,-969.5340908026219,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.361000061035156,0.0,0.0,0.0,66.7128,C,
Raw,1717085152822,70422000000,18,24093521.39205583,-1401120300400999936,0.0,119.22648904487336,-1498.5606384487126,0.0,0,15,0.0,17,104428,797,16.0,-719.1987711824801,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,16.0,0.0,0.0,38.28220876213077,66.7128,C,
Raw,1717085152822,70422000000,18,24093521.39205583,-1401120300400999936,0.0,119.22648904487336,-1498.5606384487126,0.0,0,4,0.0,17,564231,396,21.0,-386.15646608638184,0.14999,16,0.0,0.0,1605374980,,,,0,1.1296271190489642,3,6.0,21.0,0.0,0.0,38.28220876213077,66.7128,C,
Raw,1717085152822,70422000000,18,24093521.39205583,-1401120300400999936,0.0,119.22648904487336,-1498.5606384487126,0.0,0,2,0.0,47,403570746350845,1797,11.0,-398.1555027699124,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,11.0,0.0,0.0,0.0,66.7128,C,
Raw,1717085152822,70422000000,18,24093521.39205583,-1401120300400999936,0.0,119.22648904487336,-1498.5606384487126,0.0,0,32,0.0,47,403570747182158,316,24.71500015258789,-199.44841985869198,0.14999,16,0.0,0.0,1575420030,,,,0,6.093898995007732,1,6.0,24.71500015258789,0.0,0.0,0.0,66.7128,C,
Fix,FLP,26.5124017000,80.2340750000,63.0,0.0000000046413526,5.339,,1717085152293,2.5,,111773976000000,42.6,0,,,
Status,1717085152822,62,0,1,31,1575420030,25.70,283.0,81.0,1,0,0,25.7
Status,1717085152822,62,1,1,28,1575420030,0.00,28.0,58.0,0,0,0,0.0
Status,1717085152822,62,2,1,26,1575420030,20.40,154.0,39.0,1,0,0,20.4
Status,1717085152822,62,3,1,21,1575420030,0.00,256.0,35.0,0,0,0,0.0
Status,1717085152822,62,4,1,10,1575420030,20.00,130.0,33.0,1,0,0,20.0
Status,1717085152822,62,5,1,32,1575420030,25.90,59.0,33.0,1,0,0,25.9
Status,1717085152822,62,6,1,2,1575420030,11.00,275.0,32.0,1,0,0,11.0
Status,1717085152822,62,7,2,132,1575420030,0.00,347.0,29.0,0,0,0,0.0
Status,1717085152822,62,8,1,3,1575420030,0.00,321.0,18.0,0,0,0,0.0
Status,1717085152822,62,9,1,25,1575420030,20.80,47.0,12.0,1,0,0,20.8
Status,1717085152822,62,10,1,16,1575420030,13.30,181.0,10.0,1,0,0,13.3
Status,1717085152822,62,11,1,4,1575420030,0.00,280.0,7.0,0,0,0,0.0
Status,1717085152822,62,12,3,15,1602000000,16.90,133.0,65.0,1,0,0,16.9
Status,1717085152822,62,13,3,4,1602000000,22.10,56.0,40.0,1,0,0,22.1
Status,1717085152822,62,14,3,5,1602000000,0.00,347.0,38.0,0,0,0,0.0
Status,1717085152822,62,15,3,14,1602000000,0.00,42.0,38.0,0,0,0,0.0
Status,1717085152822,62,16,3,20,1602000000,0.00,269.0,24.0,0,0,0,0.0
Status,1717085152822,62,17,3,16,1602000000,0.00,188.0,22.0,0,0,0,0.0
Status,1717085152822,62,18,3,3,1602000000,0.00,98.0,9.0,0,0,0,0.0
Status,1717085152822,62,19,3,19,1602000000,0.00,209.0,8.0,0,0,0,0.0
Status,1717085152822,62,20,3,21,1602000000,0.00,321.0,7.0,0,0,0,0.0
Status,1717085152822,62,21,6,33,1575420030,0.00,241.0,44.0,0,0,0,0.0
Status,1717085152822,62,22,6,19,1575420030,0.00,306.0,39.0,0,0,0,0.0
Status,1717085152822,62,23,6,27,1575420030,0.00,92.0,38.0,0,0,0,0.0
Status,1717085152822,62,24,6,21,1575420030,0.00,158.0,30.0,0,0,0,0.0
Status,1717085152822,62,25,6,12,1575420030,0.00,305.0,24.0,0,0,0,0.0
Status,1717085152822,62,26,6,26,1575420030,0.00,187.0,22.0,0,0,0,0.0
Status,1717085152822,62,27,6,7,1575420030,0.00,69.0,19.0,0,0,0,0.0
Status,1717085152822,62,28,6,30,1575420030,0.00,45.0,10.0,0,0,0,0.0
Status,1717085152822,62,29,6,10,1575420030,0.00,322.0,8.0,0,0,0,0.0
Status,1717085152822,62,30,6,18,1575420030,0.00,174.0,1.0,0,0,0,0.0
Status,1717085152822,62,31,5,9,1561097980,0.00,358.0,74.0,0,0,0,0.0
Status,1717085152822,62,32,5,6,1561097980,0.00,22.0,62.0,0,0,0,0.0
Status,1717085152822,62,33,5,41,1561097980,0.00,29.0,62.0,0,0,0,0.0
Status,1717085152822,62,34,5,2,1561097980,0.00,171.0,61.0,0,0,0,0.0
Status,1717085152822,62,35,5,23,1561097980,0.00,181.0,60.0,0,0,0,0.0
Status,1717085152822,62,36,5,60,1561097980,0.00,180.0,59.0,0,0,0,0.0
Status,1717085152822,62,37,5,16,1561097980,0.00,26.0,56.0,0,0,0,0.0
Status,1717085152822,62,38,5,25,1561097980,0.00,59.0,55.0,0,0,0,0.0
Status,1717085152822,62,39,5,13,1561097980,0.00,148.0,54.0,0,0,0,0.0
Status,1717085152822,62,40,5,5,1561097980,0.00,223.0,52.0,0,0,0,0.0
Status,1717085152822,62,41,5,39,1561097980,0.00,29.0,50.0,0,0,0,0.0
Status,1717085152822,62,42,5,3,1561097980,0.00,127.0,45.0,0,0,0,0.0
Status,1717085152822,62,43,5,61,1561097980,0.00,128.0,44.0,0,0,0,0.0
Status,1717085152822,62,44,5,8,1561097980,0.00,146.0,42.0,0,0,0,0.0
Status,1717085152822,62,45,5,33,1561097980,0.00,97.0,31.0,0,0,0,0.0
Status,1717085152822,62,46,5,38,1561097980,0.00,146.0,31.0,0,0,0,0.0
Status,1717085152822,62,47,5,32,1561097980,0.00,318.0,28.0,0,0,0,0.0
Status,1717085152822,62,48,5,59,1561097980,0.00,104.0,19.0,0,0,0,0.0
Status,1717085152822,62,49,5,1,1561097980,0.00,103.0,14.0,0,0,0,0.0
Status,1717085152822,62,50,5,7,1561097980,0.00,146.0,13.0,0,0,0,0.0
Status,1717085152822,62,51,5,27,1561097980,0.00,240.0,13.0,0,0,0,0.0
Status,1717085152822,62,52,5,10,1561097980,0.00,160.0,12.0,0,0,0,0.0
Status,1717085152822,62,53,5,37,1561097980,0.00,207.0,12.0,0,0,0,0.0
Status,1717085152822,62,54,5,14,1561097980,0.00,109.0,9.0,0,0,0,0.0
Status,1717085152822,62,55,5,24,1561097980,0.00,38.0,6.0,0,0,0,0.0
Status,1717085152822,62,56,5,28,1561097980,0.00,197.0,5.0,0,0,0,0.0
Status,1717085152822,62,57,5,30,1561097980,0.00,286.0,4.0,0,0,0,0.0
Status,1717085152822,62,58,5,40,1561097980,0.00,137.0,4.0,0,0,0,0.0
Status,1717085152822,62,59,4,199,1575420030,0.00,50.0,44.0,0,0,0,0.0
Status,1717085152822,62,60,4,196,1575420030,0.00,102.0,33.0,0,0,0,0.0
Status,1717085152822,62,61,4,194,1575420030,0.00,92.0,26.0,0,0,0,0.0
Fix,GPS,26.5124016667,80.2340750000,63.0,0.0,5.0,0.0,1717085153822,2.5,179.9,111774976000000,29.7,0,,,
Raw,1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,31,0.0,47,403571755509976,316,25.711000442504883,-459.22132774695194,0.14999,16,0.0,0.0,1575420030,,,,0,5.33148972596959,1,6.0,25.711000442504883,0.0,0.0,0.0,66.7128,C,
Raw,1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,10,0.0,47,403571747701871,487,20.018999099731445,47.903644622015726,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.018999099731445,0.0,0.0,0.0,66.7128,C,
Raw,1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,16,0.0,47,403571739448513,797,13.300000190734863,-1110.7989890551842,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,13.300000190734863,0.0,0.0,0.0,66.7128,C,
Raw,1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,26,0.0,47,403571749400979,396,20.415000915527344,-966.2427907646024,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.415000915527344,0.0,0.0,0.0,66.7128,C,
Raw,1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,15,0.0,17,106823,487,18.0,-716.8657344346267,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,18.0,0.0,0.0,38.2000321216384,66.7128,C,
Raw,1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,4,0.0,17,565515,396,23.0,-381.6100321546836,0.14999,16,0.0,0.0,1605374980,,,,0,3.441025625078824,3,6.0,23.0,0.0,0.0,38.2000321216384,66.7128,C,
Raw,1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,2,0.0,47,403571745352169,1797,11.0,-395.7149027911242,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,11.0,0.0,0.0,0.0,66.7128,C,
Raw,1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,25,0.0,47,403571742075910,487,20.770999908447266,-49.339953017580726,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.770999908447266,0.0,0.0,0.0,66.7128,C,
Raw,1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,32,0.0,47,403571746182818,316,25.937000274658203,-195.656739448877,0.14999,16,0.0,0.0,1575420030,,,,0,6.31015638065208,1,6.0,25.937000274658203,0.0,0.0,0.0,66.7128,C,
Fix,FLP,26.5124017000,80.2340750000,63.0,0.000000001324725,5.268,,1717085153293,2.5,,111774976000000,29.7,0,,,
Status,1717085153822,62,0,1,31,1575420030,25.70,283.0,81.0,1,0,0,25.7
Status,1717085153822,62,1,1,28,1575420030,0.00,28.0,58.0,0,0,0,0.0
Status,1717085153822,62,2,1,26,1575420030,20.50,154.0,39.0,1,0,0,20.5
Status,1717085153822,62,3,1,21,1575420030,0.00,256.0,35.0,0,0,0,0.0
Status,1717085153822,62,4,1,10,1575420030,23.00,130.0,33.0,1,0,0,23.0
Status,1717085153822,62,5,1,32,1575420030,25.20,59.0,33.0,1,0,0,25.2
Status,1717085153822,62,6,1,2,1575420030,0.00,275.0,32.0,0,0,0,0.0
Status,1717085153822,62,7,2,132,1575420030,0.00,347.0,29.0,0,0,0,0.0
Status,1717085153822,62,8,1,3,1575420030,0.00,321.0,18.0,0,0,0,0.0
Status,1717085153822,62,9,1,25,1575420030,19.90,47.0,12.0,1,0,0,19.9
Status,1717085153822,62,10,1,16,1575420030,13.30,181.0,10.0,1,0,0,13.3
Status,1717085153822,62,11,1,4,1575420030,0.00,280.0,7.0,0,0,0,0.0
Status,1717085153822,62,12,3,15,1602000000,16.90,133.0,65.0,1,0,0,16.9
Status,1717085153822,62,13,3,4,1602000000,22.00,56.0,40.0,1,0,0,22.0
Status,1717085153822,62,14,3,5,1602000000,0.00,347.0,38.0,0,0,0,0.0
Status,1717085153822,62,15,3,14,1602000000,0.00,42.0,38.0,0,0,0,0.0
